date,fog,rain,snow,snow_fall,mtd_snow,since_jul_snow,snow_depth,hail,thunder,tornado,mean_temp,mean_dewp,mean_pressure,mean_wind_spd,mean_wind_dir,mean_visib,humid,max_temp,min_temp,max_humid,min_humid,max_dew_pt,min_dew_pt,max_pressure,min_pressure,max_wind_spd,min_wind_spd,max_vis,min_vis,gdegree,heating_days,cooling_days,precip,precip_source,heating_day_normal,mtd_heating_degree,mtd_heating_degree_normal,since_sep_heating,since_sep_heating_normal,since_jul_heating,since_jul_heating_normal,cooling_degree_normal,mtd_cooling_day,mtd_cooling_day_normal,since_sep_cooling,since_sep_cooling_normal,since_jan_cooling,since_jan_cooling_normal
5/13/15 12:00,0,0,0,0,0,50.3,0,0,0,0,62,38,30.08,7,305,10,NA,70,53,51,35,42,34,30.28,29.91,15,4,10,10,12,3,0,0,,5,17,80,NA,NA,4921,4673,1,55,13,NA,NA,60,25
5/14/15 12:00,0,0,0,0,0,50.3,0,0,0,0,62,33,30.34,4,358,10,NA,73,50,56,17,37,24,30.41,30.28,13,0,10,10,12,3,0,0,,5,20,85,NA,NA,4924,4678,1,55,14,NA,NA,60,26
5/15/15 12:00,0,0,0,0,0,50.3,0,0,0,0,65,40,30.27,3,213,10,NA,75,55,59,31,43,36,30.33,30.2,13,0,10,9,14,0,0,0,,4,20,89,NA,NA,4924,4682,2,55,16,NA,NA,60,28
5/16/15 12:00,0,1,0,0,0,50.3,0,0,0,0,66,58,30.17,2,247,7,NA,75,57,87,46,65,41,30.23,30.09,10,0,10,2,15,0,1,0.3,,4,20,93,NA,NA,4924,4686,2,56,18,NA,NA,61,30
5/17/15 12:00,0,1,0,0,0,50.3,0,0,0,0,74,64,30.14,2,48,5,NA,83,64,93,51,66,62,30.19,30.07,7,0,10,1,23,0,9,0.02,,4,20,97,NA,NA,4924,4690,2,65,20,NA,NA,70,32
5/18/15 12:00,0,0,0,0,0,50.3,0,0,0,0,68,57,30.16,5,74,6,NA,75,60,90,63,65,51,30.23,30.09,14,0,10,2,18,0,3,0,,4,20,101,NA,NA,4924,4694,2,68,22,NA,NA,73,34
5/19/15 12:00,0,1,0,0,0,50.3,0,0,0,0,70,58,29.93,2,76,5,NA,80,59,87,57,65,53,30.1,29.76,14,0,10,2,19,0,5,NA,,4,20,105,NA,NA,4924,4698,2,73,24,NA,NA,78,36
5/20/15 12:00,0,0,0,0,0,50.3,0,0,0,0,61,38,29.91,7,304,10,NA,67,54,57,36,49,33,30.01,29.85,14,4,10,10,10,4,0,0,,4,24,109,NA,NA,4928,4702,2,73,26,NA,NA,78,38
5/21/15 12:00,0,0,0,0,0,50.3,0,0,0,0,57,38,29.96,3,270,10,NA,62,52,72,36,46,33,30.03,29.89,12,0,10,10,6,8,0,0,,3,32,112,NA,NA,4936,4705,2,73,28,NA,NA,78,40
5/22/15 12:00,0,0,0,0,0,50.3,0,0,0,0,65,40,29.94,6,293,10,NA,74,55,72,29,46,31,30.15,29.86,18,0,10,10,14,0,0,0,,3,32,115,NA,NA,4936,4708,2,73,30,NA,NA,78,42
5/23/15 12:00,0,0,0,0,0,50.3,0,0,0,0,60,29,30.34,4,285,10,NA,70,49,55,20,41,22,30.42,30.17,15,0,10,10,8,5,0,0,,3,37,118,NA,NA,4941,4711,2,73,32,NA,NA,78,44
5/24/15 12:00,0,0,0,0,0,50.3,0,0,0,0,69,43,30.3,4,251,10,NA,81,56,55,21,50,35,30.37,30.23,10,0,10,10,18,0,4,0,,3,37,121,NA,NA,4941,4714,3,77,35,NA,NA,82,47
5/25/15 12:00,0,0,0,0,0,50.3,0,0,0,0,75,55,30.22,5,238,10,NA,85,64,67,37,58,50,30.27,30.15,13,0,10,10,24,0,10,0,,3,37,124,NA,NA,4941,4717,3,87,38,NA,NA,92,50
5/26/15 12:00,0,0,0,0,0,50.3,0,0,0,0,78,58,30.17,5,238,10,NA,88,67,68,40,61,52,30.22,30.13,12,0,10,10,26,0,13,0,,3,37,127,NA,NA,4941,4720,3,100,41,NA,NA,105,53
5/27/15 12:00,0,1,0,0,0,50.3,0,0,0,0,78,64,30.15,5,231,8,NA,85,70,84,55,68,60,30.2,30.07,15,0,10,6,28,0,13,0.08,,3,37,130,NA,NA,4941,4723,3,113,44,NA,NA,118,56
5/28/15 12:00,0,0,0,0,0,50.3,0,0,0,0,78,64,30.15,4,240,8,NA,85,70,90,34,68,53,30.24,30.1,12,0,10,4,27,0,13,0,,2,37,132,NA,NA,4941,4725,3,126,47,NA,NA,131,59
5/29/15 12:00,0,0,0,0,0,50.3,0,0,0,0,75,55,30.26,4,41,10,NA,85,65,76,37,61,52,30.3,30.22,12,0,10,9,24,0,10,0,,2,37,134,NA,NA,4941,4727,3,136,50,NA,NA,141,62
5/30/15 12:00,0,0,0,0,0,50.3,0,0,0,0,76,63,30.15,6,202,10,NA,85,67,84,51,65,60,30.23,30.05,14,0,10,9,25,0,11,0,,2,37,136,NA,NA,4941,4729,4,147,54,NA,NA,152,66
5/31/15 12:00,1,1,0,0,0,50.3,0,0,0,0,72,65,30.06,6,96,6,NA,87,57,97,51,71,56,30.13,30,20,0,10,0,24,0,7,1.46,,2,37,138,NA,NA,4941,4731,4,154,57,NA,NA,159,69
6/1/15 12:00,0,1,0,0,0,50.3,0,0,0,0,55,53,30.13,10,68,4,NA,58,51,93,86,55,49,30.16,30.09,16,5,10,2,5,10,0,0.72,,2,10,2,NA,NA,4951,4733,4,0,4,NA,NA,159,73
6/2/15 12:00,0,1,0,0,0,50.3,0,0,0,0,53,49,30.15,6,62,6,NA,55,50,93,83,52,47,30.21,30.1,14,4,10,1,2,12,0,0.37,,2,22,4,NA,NA,4963,4735,4,0,8,NA,NA,159,77
6/3/15 12:00,0,0,0,0,0,50.3,0,0,0,0,61,49,30.22,5,71,10,NA,70,52,93,40,52,45,30.28,30.18,10,0,10,5,11,4,0,0,,2,26,6,NA,NA,4967,4737,4,0,12,NA,NA,159,81
