"date","fog","rain","snow","snow_fall","mtd_snow","since_jul_snow","snow_depth","hail","thunder","tornado","mean_temp","mean_dewp","mean_pressure","mean_wind_spd","mean_wind_dir","mean_visib","humid","max_temp","min_temp","max_humid","min_humid","max_dew_pt","min_dew_pt","max_pressure","min_pressure","max_wind_spd","min_wind_spd","max_vis","min_vis","gdegree","heating_days","cooling_days","precip","precip_source","heating_day_normal","mtd_heating_degree","mtd_heating_degree_normal","since_sep_heating","since_sep_heating_normal","since_jul_heating","since_jul_heating_normal","cooling_degree_normal","mtd_cooling_day","mtd_cooling_day_normal","since_sep_cooling","since_sep_cooling_normal","since_jan_cooling","since_jan_cooling_normal"
2013-04-20 12:00:00,0,0,1,0,NA,NA,NA,0,0,0,38,21,30.23,10,318,10,NA,46,30,82,20,28,15,30.46,29.94,21,6,10,4,0,27,0,NA,"",13,398,335,NA,NA,5513,5658,1,0,2,NA,NA,0,3
2013-04-21 12:00:00,0,0,0,0,NA,NA,NA,0,0,0,44,22,30.46,10,143,10,NA,54,33,59,19,28,15,30.55,30.36,21,4,10,10,0,21,0,0,"",13,419,348,NA,NA,5534,5671,1,0,3,NA,NA,0,4
2013-04-22 12:00:00,0,0,0,0,NA,NA,NA,0,0,0,55,31,30.21,9,153,10,NA,67,42,58,18,35,28,30.35,30.05,16,7,10,10,4,10,0,0,"",13,429,361,NA,NA,5544,5684,1,0,4,NA,NA,0,5
2013-04-23 12:00:00,0,1,0,0,NA,NA,NA,0,0,0,49,43,29.94,10,280,7,NA,60,38,89,45,52,34,30.03,29.89,18,4,10,3,0,16,0,0.52,"",12,445,373,NA,NA,5560,5696,1,0,5,NA,NA,0,6
2013-04-24 12:00:00,0,1,0,0,NA,NA,NA,0,0,0,44,30,30.04,11,316,10,NA,51,37,89,28,35,24,30.15,29.93,20,7,10,10,0,21,0,0.01,"",12,466,385,NA,NA,5581,5708,1,0,6,NA,NA,0,7
2013-04-25 12:00:00,0,1,0,0,NA,NA,NA,0,0,0,46,30,30.19,11,247,10,NA,51,41,76,27,36,26,30.35,30.08,24,4,10,5,0,19,0,0.01,"",12,485,397,NA,NA,5600,5720,1,0,7,NA,NA,0,8
2013-04-26 12:00:00,0,0,0,0,NA,NA,NA,0,0,0,54,35,30.31,11,190,10,NA,68,40,64,28,43,26,30.37,30.25,22,5,10,10,2,11,0,0,"",11,496,408,NA,NA,5611,5731,1,0,8,NA,NA,0,9
2013-04-27 12:00:00,0,0,0,0,NA,NA,NA,0,0,0,57,40,30.17,7,120,10,NA,68,46,80,22,44,37,30.3,30,16,0,10,9,6,8,0,NA,"",11,504,419,NA,NA,5619,5742,1,0,9,NA,NA,0,10
2013-04-28 12:00:00,0,1,0,0,NA,NA,NA,0,0,0,58,50,29.9,6,64,8,NA,63,52,94,58,52,46,29.99,29.83,13,0,10,4,8,7,0,0.06,"",10,511,429,NA,NA,5626,5752,1,0,10,NA,NA,0,11
2013-04-29 12:00:00,0,0,0,0,NA,NA,NA,0,0,0,63,50,29.85,12,194,9,NA,74,52,89,33,52,48,29.92,29.78,20,5,10,5,13,2,0,0,"",10,513,439,NA,NA,5628,5762,1,0,11,NA,NA,0,12
2013-04-30 12:00:00,0,0,0,0,NA,NA,NA,0,0,0,73,54,29.83,15,189,10,NA,86,60,70,24,57,50,29.93,29.78,23,10,10,10,23,0,8,0,"",10,513,449,NA,NA,5628,5771,1,8,12,NA,NA,8,13
2013-05-01 12:00:00,0,0,0,0,NA,NA,NA,0,0,0,74,52,30.05,8,178,10,NA,85,63,73,17,56,47,30.11,29.94,20,5,10,10,24,0,9,0,"",10,0,10,NA,NA,5628,5781,1,9,1,NA,NA,17,14
2013-05-02 12:00:00,0,0,0,0,NA,NA,NA,0,0,0,57,39,30.18,16,19,10,NA,71,42,76,49,51,35,30.22,30.11,28,0,10,10,8,8,0,0,"",9,8,19,NA,NA,5636,5790,1,9,2,NA,NA,17,15
2013-05-03 12:00:00,0,1,0,0,NA,NA,NA,0,0,0,45,41,30.04,11,24,10,NA,50,40,89,76,45,35,30.15,29.96,22,5,10,7,0,20,0,0.02,"",9,28,28,NA,NA,5656,5799,1,9,3,NA,NA,17,16
2013-05-04 12:00:00,0,0,0,0,NA,NA,NA,0,0,0,61,45,29.98,8,51,10,NA,72,49,86,30,48,41,30.04,29.95,21,0,10,10,10,4,0,NA,"",9,32,37,NA,NA,5660,5808,1,9,4,NA,NA,17,17
2013-05-05 12:00:00,0,0,0,0,NA,NA,NA,0,0,0,60,41,30,9,16,10,NA,70,49,71,29,44,38,30.03,29.97,20,0,10,10,8,5,0,0,"",8,37,45,NA,NA,5665,5816,1,9,5,NA,NA,17,18
2013-05-06 12:00:00,0,0,0,0,NA,NA,NA,0,0,0,61,37,30,8,16,10,NA,70,51,55,18,40,30,30.03,29.97,16,0,10,10,12,4,0,0,"",8,41,53,NA,NA,5669,5824,1,9,6,NA,NA,17,19
