"date","fog","rain","snow","snow_fall","mtd_snow","since_jul_snow","snow_depth","hail","thunder","tornado","mean_temp","mean_dewp","mean_pressure","mean_wind_spd","mean_wind_dir","mean_visib","humid","max_temp","min_temp","max_humid","min_humid","max_dew_pt","min_dew_pt","max_pressure","min_pressure","max_wind_spd","min_wind_spd","max_vis","min_vis","gdegree","heating_days","cooling_days","precip","precip_source","heating_day_normal","mtd_heating_degree","mtd_heating_degree_normal","since_sep_heating","since_sep_heating_normal","since_jul_heating","since_jul_heating_normal","cooling_degree_normal","mtd_cooling_day","mtd_cooling_day_normal","since_sep_cooling","since_sep_cooling_normal","since_jan_cooling","since_jan_cooling_normal"
2015-04-20 12:00:00,0,0,0,0,0,0,NA,0,0,0,63,51,29.89,2,265,8,NA,70,55,86,51,53,50,29.92,29.83,8,0,10,4,12,2,0,0,"",3,23,72,NA,NA,415,1004,2,35,23,NA,NA,229,66
2015-04-21 12:00:00,0,0,0,0,0,0,NA,0,0,0,63,48,29.91,2,-1,10,NA,67,58,80,48,51,46,29.95,29.87,7,0,10,10,12,2,0,0,"",3,25,75,NA,NA,417,1007,2,35,25,NA,NA,229,68
2015-04-22 12:00:00,0,0,0,0,0,0,NA,0,0,0,63,51,29.89,2,238,10,NA,69,57,86,47,53,48,29.91,29.88,8,0,10,9,13,2,0,0,"",3,27,78,NA,NA,419,1010,2,35,27,NA,NA,229,70
2015-04-23 12:00:00,0,0,0,0,0,0,NA,0,0,0,62,51,29.9,2,277,10,NA,69,55,86,49,53,49,29.95,29.88,10,0,10,9,12,3,0,0,"",3,30,81,NA,NA,422,1013,2,35,29,NA,NA,229,72
2015-04-24 12:00:00,0,0,0,0,0,0,NA,0,0,0,62,52,29.98,1,280,10,NA,67,57,86,58,53,50,30.01,29.91,7,0,10,10,12,3,0,0,"",3,33,84,NA,NA,425,1016,2,35,31,NA,NA,229,74
2015-04-25 12:00:00,0,0,0,0,0,0,NA,0,0,0,61,52,29.94,3,272,10,NA,66,56,86,52,56,49,29.99,29.85,14,0,10,10,10,4,0,NA,"",3,37,87,NA,NA,429,1019,2,35,33,NA,NA,229,76
2015-04-26 12:00:00,0,0,0,0,0,0,NA,0,0,0,66,48,29.93,4,125,10,NA,77,54,83,24,50,37,29.99,29.85,12,0,10,10,16,0,1,0,"",3,37,90,NA,NA,429,1022,2,36,35,NA,NA,230,78
2015-04-27 12:00:00,0,0,0,0,0,0,NA,0,0,0,70,45,29.92,3,280,10,NA,82,57,80,19,52,34,29.95,29.88,12,0,10,9,20,0,5,0,"",3,37,93,NA,NA,429,1025,2,41,37,NA,NA,235,80
2015-04-28 12:00:00,0,0,0,0,0,0,NA,0,0,0,77,41,29.91,2,344,10,NA,92,61,58,12,51,30,29.95,29.87,10,0,10,9,25,0,12,0,"",2,37,95,NA,NA,429,1027,2,53,39,NA,NA,247,82
2015-04-29 12:00:00,0,0,0,0,0,0,NA,0,0,0,75,49,29.86,1,290,10,NA,89,60,84,15,55,33,29.93,29.79,10,0,10,8,24,0,10,0,"",2,37,97,NA,NA,429,1029,2,63,41,NA,NA,257,84
2015-04-30 12:00:00,0,0,0,0,0,0,NA,0,0,0,73,53,29.82,2,282,9,NA,86,60,84,20,57,39,29.86,29.79,8,0,10,7,22,0,8,0,"",2,37,99,NA,NA,429,1033,2,71,44,NA,NA,265,87
2015-05-01 12:00:00,0,0,0,0,0,0,NA,0,0,0,71,52,29.87,2,280,8,NA,84,57,93,26,58,40,29.88,29.84,9,0,10,3,20,0,6,0,"",2,0,2,NA,NA,429,1035,2,6,2,NA,NA,271,89
2015-05-02 12:00:00,0,0,0,0,0,0,NA,0,0,0,70,51,29.84,2,275,9,NA,80,59,80,38,56,45,29.89,29.8,10,0,10,7,19,0,5,0,"",2,0,4,NA,NA,429,1037,2,11,4,NA,NA,276,91
2015-05-03 12:00:00,0,0,0,0,0,0,NA,0,0,0,66,52,29.89,2,225,9,NA,74,58,80,53,55,48,29.92,29.84,10,0,10,7,15,0,1,0,"",2,0,6,NA,NA,429,1039,2,12,6,NA,NA,277,93
2015-05-04 12:00:00,0,0,0,0,0,0,NA,0,0,0,63,51,29.95,2,267,10,NA,69,56,86,55,52,49,29.99,29.91,9,0,10,7,12,2,0,0,"",2,2,8,NA,NA,431,1041,2,12,8,NA,NA,277,95
2015-05-05 12:00:00,0,0,0,0,0,0,NA,0,0,0,63,49,29.97,3,114,10,NA,67,58,77,52,50,48,30,29.92,8,0,10,9,12,2,0,0,"",2,4,10,NA,NA,433,1043,2,12,10,NA,NA,277,97
